"Symbol";"Date";"Open";"High";"Low";"Close"
GC3-067;25.11.2014;1406,9;1411,4;1398,2;1409,8
GC3-067;26.11.2014;1409,7;1410,2;1402,9;1406,2
GC3-067;27.11.2014;1405,9;1407,4;1393,3;1398,5
GC3-067;28.11.2014;1397,9;1399,2;1372,0;1373,9
GC3-067;01.12.2014;1367,5;1429,1;1349,8;1419,9
GC3-067;02.12.2014;1420,7;1420,7;1399,5;1405,6
GC3-067;03.12.2014;1405,7;1423,1;1401,6;1417,2
GC3-067;04.12.2014;1417,4;1421,6;1409,2;1414,1
GC3-067;05.12.2014;1414,0;1416,6;1394,5;1400,7
GC3-067;08.12.2014;1399,3;1417,4;1395,4;1411,8
GC3-067;09.12.2014;1411,9;1447,1;1407,6;1440,0
GC3-067;10.12.2014;1439,3;1447,0;1433,3;1433,7
GC3-067;11.12.2014;1434,3;1441,5;1424,5;1435,8
GC3-067;12.12.2014;1436,0;1437,0;1422,9;1430,2
GC3-067;15.12.2014;1430,1;1433,1;1399,4;1401,9
GC3-067;16.12.2014;1403,5;1432,0;1395,9;1403,4
GC3-067;17.12.2014;1403,4;1411,2;1390,1;1397,3
GC3-067;18.12.2014;1397,5;1422,0;1396,6;1406,3
GC3-067;19.12.2014;1406,1;1409,6;1401,3;1402,6
GC3-067;22.12.2014;1404,1;1411,7;1378,8;1385,1
GC3-067;23.12.2014;1384,2;1393,0;1380,5;1385,3
GC3-067;24.12.2014;1384,9;1389,3;1380,8;1383,3
GC3-067;26.12.2014;1383,3;1407,2;1383,3;1404,2
GC3-067;29.12.2014;1403,0;1405,6;1386,7;1391,0
GC3-067;30.12.2014;1391,0;1419,0;1388,6;1408,4
GC3-067;31.12.2014;1407,9;1412,0;1387,6;1391,3
GC3-067;02.01.2015;1392,1;1403,0;1375,4;1397,9
GC3-067;05.01.2015;1395,9;1415,6;1385,9;1413,2
GC3-067;06.01.2015;1412,1;1431,4;1409,7;1427,4
GC3-067;07.01.2015;1427,1;1427,5;1417,2;1419,2
GC3-067;08.01.2015;1419,1;1424,9;1412,3;1417,0
GC3-067;09.01.2015;1417,0;1432,1;1415,1;1431,5
GC3-067;12.01.2015;1431,1;1444,1;1425,6;1441,5
GC3-067;13.01.2015;1441,2;1452,6;1435,5;1439,0
GC3-067;14.01.2015;1439,3;1452,7;1433,0;1437,2
GC3-067;15.01.2015;1437,8;1475,3;1434,2;1470,7
GC3-067;16.01.2015;1471,6;1490,5;1463,3;1488,4
GC3-067;19.01.2015;1488,8;1490,1;1480,2;1485,3
GC3-067;20.01.2015;1484,4;1505,3;1482,3;1502,3
GC3-067;21.01.2015;1503,4;1515,1;1492,7;1501,0
GC3-067;22.01.2015;1501,8;1515,9;1487,2;1510,2
GC3-067;23.01.2015;1509,6;1511,0;1492,4;1502,2
GC3-067;26.01.2015;1500,9;1507,3;1483,7;1489,4
GC3-067;27.01.2015;1488,8;1505,5;1480,1;1500,2
GC3-067;28.01.2015;1500,1;1501,4;1487,1;1490,7
GC3-067;29.01.2015;1490,8;1493,4;1458,9;1465,5
GC3-067;30.01.2015;1465,8;1492,2;1464,3;1490,5
GC3-067;02.02.2015;1489,8;1490,7;1473,3;1481,2
GC3-067;03.02.2015;1482,4;1493,3;1462,6;1467,4
GC3-067;04.02.2015;1468,3;1480,1;1463,7;1476,2
GC3-067;05.02.2015;1477,2;1481,4;1462,9;1471,8
GC3-067;06.02.2015;1473,2;1475,8;1435,0;1440,1
GC3-067;09.02.2015;1442,7;1450,4;1441,2;1445,5
GC3-067;10.02.2015;1445,1;1452,7;1437,4;1440,5
GC3-067;11.02.2015;1440,9;1445,5;1423,3;1425,1
GC3-067;12.02.2015;1425,1;1439,6;1424,8;1428,5
GC3-067;13.02.2015;1429,8;1441,7;1429,3;1434,7
GC3-067;16.02.2015;1434,3;1443,5;1433,8;1437,6
GC3-067;17.02.2015;1437,7;1440,6;1410,1;1416,1
GC3-067;18.02.2015;1416,1;1420,2;1404,0;1419,6
GC3-067;19.02.2015;1419,3;1429,7;1412,0;1413,5
GC3-067;20.02.2015;1414,8;1422,1;1404,5;1410,2
GC3-067;23.02.2015;1410,3;1417,1;1397,4;1408,1
GC3-067;24.02.2015;1408,7;1411,2;1396,8;1407,6
GC3-067;25.02.2015;1407,6;1418,5;1407,5;1410,5
GC3-067;26.02.2015;1410,7;1426,7;1410,2;1416,1
GC3-067;27.02.2015;1415,6;1426,0;1410,9;1420,5
GC3-067;02.03.2015;1420,6;1429,8;1411,0;1412,7
GC3-067;03.03.2015;1412,9;1421,2;1401,4;1410,3
GC3-067;04.03.2015;1410,6;1415,2;1404,5;1407,1
GC3-067;05.03.2015;1407,0;1415,7;1402,6;1404,3
GC3-067;06.03.2015;1404,3;1406,8;1369,7;1375,0
GC3-067;09.03.2015;1376,4;1381,2;1371,6;1373,2
GC3-067;10.03.2015;1372,4;1376,4;1360,6;1367,8
GC3-067;11.03.2015;1367,9;1371,1;1353,3;1360,2
GC3-067;12.03.2015;1360,5;1372,5;1354,3;1359,0
GC3-067;13.03.2015;1359,4;1367,7;1357,2;1365,2
GC3-067;16.03.2015;1364,7;1370,1;1356,1;1360,6
GC3-067;17.03.2015;1360,5;1366,1;1348,4;1354,9
GC3-067;18.03.2015;1354,9;1381,9;1351,7;1373,2
GC3-067;19.03.2015;1372,9;1383,8;1365,4;1377,3
GC3-067;20.03.2015;1377,2;1394,2;1374,7;1388,5
GC3-067;23.03.2015;1390,0;1397,8;1385,4;1395,6
GC3-067;24.03.2015;1395,3;1401,3;1391,5;1399,5
GC3-067;25.03.2015;1399,3;1406,1;1392,9;1401,4
GC3-067;26.03.2015;1402,2;1426,3;1400,6;1410,4
GC3-067;27.03.2015;1410,6;1412,4;1398,5;1405,1
GC3-067;30.03.2015;1405,1;1406,1;1388,7;1392,0
GC3-067;31.03.2015;1392,0;1397,1;1384,7;1389,7
GC3-067;01.04.2015;1389,7;1415,2;1387,0;1410,1
GC3-067;02.04.2015;1410,8;1413,9;1401,3;1409,0
GC3-067;06.04.2015;1419,1;1431,0;1419,1;1421,0
GC3-067;07.04.2015;1421,2;1422,4;1414,0;1414,7
GC3-067;08.04.2015;1415,2;1419,0;1403,9;1409,2
GC3-067;09.04.2015;1409,1;1409,8;1398,9;1400,5
GC3-067;10.04.2015;1400,3;1417,1;1399,4;1414,3
GC3-067;13.04.2015;1413,7;1415,8;1402,6;1405,1
GC3-067;14.04.2015;1405,3;1407,8;1390,0;1398,4
GC3-067;15.04.2015;1398,7;1410,9;1394,8;1408,0
GC3-067;16.04.2015;1408,3;1415,3;1400,8;1404,3
GC3-067;17.04.2015;1405,1;1414,3;1403,5;1409,8
GC3-067;20.04.2015;1410,9;1415,5;1397,3;1402,3
GC3-067;21.04.2015;1402,3;1410,2;1399,0;1408,3
GC3-067;22.04.2015;1408,7;1410,9;1391,5;1393,3
GC3-067;23.04.2015;1393,4;1403,9;1390,1;1399,5
GC3-067;24.04.2015;1399,5;1401,9;1380,6;1386,4
GC3-067;27.04.2015;1385,8;1413,2;1384,1;1407,7
GC3-067;28.04.2015;1408,1;1421,4;1405,1;1417,8
GC3-067;29.04.2015;1417,9;1420,0;1407,2;1410,6
GC3-067;30.04.2015;1411,0;1413,9;1382,5;1390,0
GC3-067;01.05.2015;1390,2;1390,9;1374,9;1383,9
GC3-067;04.05.2015;1383,1;1398,6;1383,1;1393,8
GC3-067;05.05.2015;1394,0;1405,8;1391,4;1399,0
GC3-067;06.05.2015;1399,0;1403,4;1393,9;1397,2
GC3-067;07.05.2015;1397,8;1398,5;1384,4;1390,2
GC3-067;08.05.2015;1390,2;1399,5;1387,0;1393,8
GC3-067;11.05.2015;1395,5;1397,4;1384,5;1389,5
GC3-067;12.05.2015;1389,0;1402,8;1386,2;1399,0
GC3-067;13.05.2015;1399,0;1425,0;1396,9;1421,1
GC3-067;14.05.2015;1421,5;1434,2;1418,4;1427,4
GC3-067;15.05.2015;1427,4;1432,3;1417,1;1429,5
GC3-067;18.05.2015;1429,3;1438,5;1427,7;1431,8
GC3-067;19.05.2015;1431,9;1432,0;1411,6;1414,0
GC3-067;20.05.2015;1414,2;1419,7;1409,2;1415,8
GC3-067;21.05.2015;1415,9;1418,9;1407,3;1412,8
GC3-067;22.05.2015;1412,5;1421,1;1407,5;1411,9
GC3-067;25.05.2015;1411,7;1414,7;1408,8;1413,0
GC3-067;26.05.2015;1413,2;1413,6;1391,3;1393,8
GC3-067;27.05.2015;1393,2;1396,9;1389,5;1394,0
GC3-067;28.05.2015;1393,9;1398,7;1386,1;1394,2
GC3-067;29.05.2015;1394,0;1400,3;1391,9;1396,4
GC3-067;01.06.2015;1395,7;1410,6;1389,9;1395,2
GC3-067;02.06.2015;1395,4;1402,3;1391,7;1399,1
GC3-067;03.06.2015;1399,7;1401,5;1385,0;1391,4
GC3-067;04.06.2015;1391,7;1392,5;1378,3;1382,3
GC3-067;05.06.2015;1382,4;1383,9;1368,0;1377,7
GC3-067;08.06.2015;1376,7;1383,0;1374,4;1379,1
GC3-067;09.06.2015;1379,1;1388,2;1377,7;1381,8
GC3-067;10.06.2015;1381,7;1397,7;1380,2;1391,0
GC3-067;11.06.2015;1391,6;1393,3;1380,7;1387,4
GC3-067;12.06.2015;1386,7;1389,6;1381,5;1386,7
GC3-067;15.06.2015;1385,9;1396,1;1377,8;1391,6
GC3-067;16.06.2015;1391,2;1393,3;1381,3;1386,9
GC3-067;17.06.2015;1387,0;1394,7;1379,8;1390,5
GC3-067;18.06.2015;1390,1;1411,6;1389,0;1407,4
GC3-067;19.06.2015;1407,7;1409,9;1403,9;1405,7
GC3-067;22.06.2015;1405,6;1406,7;1387,5;1391,3
GC3-067;23.06.2015;1391,2;1393,6;1381,5;1383,4
GC3-067;24.06.2015;1383,5;1385,6;1374,0;1380,4
GC3-067;25.06.2015;1380,0;1383,2;1376,4;1378,3
GC3-067;26.06.2015;1378,4;1383,9;1373,0;1379,6
GC3-067;29.06.2015;1388,4;1393,5;1379,1;1385,5
GC3-067;30.06.2015;1385,7;1385,9;1371,3;1378,0
GC3-067;01.07.2015;1378,3;1380,3;1372,6;1373,7
GC3-067;02.07.2015;1373,6;1375,1;1361,7;1371,1
GC3-067;03.07.2015;1371,1;1375,2;1369,6;1373,7
GC3-067;06.07.2015;1379,1;1380,3;1367,8;1375,2
GC3-067;07.07.2015;1374,7;1375,9;1352,7;1360,4
GC3-067;08.07.2015;1359,9;1369,7;1351,8;1363,4
GC3-067;09.07.2015;1363,4;1372,8;1361,0;1364,7
GC3-067;10.07.2015;1364,6;1370,4;1362,3;1368,2
GC3-067;13.07.2015;1368,2;1369,8;1355,7;1362,9
GC3-067;14.07.2015;1362,9;1365,0;1357,7;1360,2
GC3-067;15.07.2015;1359,8;1361,7;1347,8;1354,3
GC3-067;16.07.2015;1352,1;1354,1;1346,5;1349,7
GC3-067;17.07.2015;1350,2;1350,4;1335,5;1338,2
GC3-067;20.07.2015;1338,3;1338,4;1285,9;1302,6
GC3-067;21.07.2015;1303,9;1314,7;1301,8;1305,9
GC3-067;22.07.2015;1306,0;1308,2;1291,5;1298,9
GC3-067;23.07.2015;1299,3;1310,8;1292,0;1295,3
GC3-067;24.07.2015;1295,4;1306,8;1278,2;1304,4
GC3-067;27.07.2015;1304,5;1310,3;1293,6;1299,4
GC3-067;28.07.2015;1300,0;1304,1;1296,6;1300,4
GC3-067;29.07.2015;1300,4;1306,8;1294,8;1301,7
GC3-067;30.07.2015;1302,2;1303,8;1287,1;1293,7
GC3-067;31.07.2015;1293,3;1308,6;1284,8;1300,6
GC3-067;03.08.2015;1300,7;1303,6;1290,7;1291,2
GC3-067;04.08.2015;1290,9;1300,0;1285,8;1292,6
GC3-067;05.08.2015;1292,9;1297,3;1287,6;1289,6
GC3-067;06.08.2015;1289,7;1298,9;1288,3;1294,6
GC3-067;07.08.2015;1294,4;1304,5;1287,0;1298,9
GC3-067;10.08.2015;1299,6;1314,1;1294,6;1309,2
GC3-067;11.08.2015;1309,4;1324,7;1298,9;1313,7
GC3-067;12.08.2015;1313,8;1331,1;1306,7;1330,6
GC3-067;13.08.2015;1330,8;1331,9;1318,4;1319,8
GC3-067;14.08.2015;1320,2;1326,0;1316,7;1318,8
GC3-067;17.08.2015;1319,1;1327,8;1318,5;1322,5
GC3-067;18.08.2015;1322,8;1326,0;1314,1;1322,6
GC3-067;19.08.2015;1322,8;1339,9;1321,1;1339,2
GC3-067;20.08.2015;1338,9;1359,3;1337,7;1358,2
GC3-067;21.08.2015;1358,9;1373,5;1354,1;1365,5
GC3-067;24.08.2015;1365,8;1375,4;1350,7;1360,0
GC3-067;25.08.2015;1361,3;1361,9;1339,6;1345,5
GC3-067;26.08.2015;1345,5;1351,6;1322,5;1330,5
GC3-067;27.08.2015;1330,6;1334,1;1322,6;1330,6
GC3-067;28.08.2015;1330,0;1345,9;1328,7;1338,9
GC3-067;31.08.2015;1338,3;1341,9;1330,6;1339,5
GC3-067;01.09.2015;1339,4;1352,9;1339,4;1344,9
GC3-067;02.09.2015;1344,6;1347,5;1336,8;1338,8
GC3-067;03.09.2015;1338,8;1339,4;1326,6;1330,1
GC3-067;04.09.2015;1330,1;1337,3;1321,3;1327,9
GC3-067;07.09.2015;1328,6;1329,7;1320,3;1324,0
GC3-067;08.09.2015;1323,7;1331,6;1323,2;1326,5
GC3-067;09.09.2015;1326,6;1330,3;1305,7;1310,9
GC3-067;10.09.2015;1311,3;1319,7;1308,1;1315,7
GC3-067;11.09.2015;1315,8;1317,5;1303,3;1313,5
GC3-067;14.09.2015;1312,6;1315,4;1308,2;1313,2
GC3-067;15.09.2015;1312,7;1314,1;1307,1;1309,9
GC3-067;16.09.2015;1310,0;1329,3;1308,6;1324,0
GC3-067;17.09.2015;1324,3;1341,6;1320,3;1335,8
GC3-067;18.09.2015;1335,6;1347,1;1332,5;1344,7
GC3-067;21.09.2015;1344,3;1345,0;1334,3;1338,2
GC3-067;22.09.2015;1338,2;1341,7;1326,1;1329,5
GC3-067;23.09.2015;1329,4;1339,6;1326,7;1335,1
GC3-067;24.09.2015;1335,6;1362,0;1335,1;1358,9
GC3-067;25.09.2015;1356,6;1356,7;1345,7;1351,1
GC3-067;28.09.2015;1350,6;1353,4;1332,9;1336,9
GC3-067;29.09.2015;1337,0;1339,9;1329,1;1332,5
GC3-067;30.09.2015;1332,8;1333,3;1316,4;1320,1
GC3-067;01.10.2015;1320,1;1324,1;1315,9;1318,3
GC3-067;02.10.2015;1318,1;1346,5;1309,4;1343,2
GC3-067;05.10.2015;1342,6;1347,2;1335,2;1340,7
GC3-067;06.10.2015;1340,3;1356,6;1340,1;1352,4
GC3-067;07.10.2015;1352,1;1359,2;1346,9;1350,6
GC3-067;08.10.2015;1350,6;1356,5;1341,5;1343,8
GC3-067;09.10.2015;1343,7;1364,9;1343,6;1361,2
GC3-067;12.10.2015;1360,6;1374,2;1359,9;1369,1
GC3-067;13.10.2015;1368,4;1374,2;1356,9;1374,1
GC3-067;14.10.2015;1373,8;1395,5;1368,1;1389,5
GC3-067;15.10.2015;1389,6;1397,3;1379,5;1388,6
GC3-067;16.10.2015;1388,1;1390,4;1379,9;1382,9
GC3-067;19.10.2015;1382,5;1383,8;1373,9;1376,2
GC3-067;20.10.2015;1376,2;1387,0;1372,8;1381,4
GC3-067;21.10.2015;1381,1;1384,9;1368,8;1372,3
GC3-067;22.10.2015;1372,4;1377,4;1367,0;1371,5
GC3-067;23.10.2015;1371,5;1385,0;1364,2;1369,6
GC3-067;26.10.2015;1369,4;1375,2;1367,6;1368,5
GC3-067;27.10.2015;1368,6;1374,4;1366,1;1372,6
GC3-067;28.10.2015;1372,3;1388,7;1357,7;1361,3
GC3-067;29.10.2015;1361,7;1368,1;1349,8;1351,1
GC3-067;30.10.2015;1352,2;1355,4;1344,0;1347,3
GC3-067;02.11.2015;1346,9;1348,3;1337,8;1339,0
GC3-067;03.11.2015;1338,5;1343,6;1319,2;1322,8
GC3-067;04.11.2015;1323,0;1327,9;1311,2;1312,6
GC3-067;05.11.2015;1312,4;1316,9;1307,8;1308,6
GC3-067;06.11.2015;1308,8;1315,3;1290,1;1294,5
GC3-067;09.11.2015;1294,7;1300,5;1293,0;1297,0
GC3-067;10.11.2015;1296,4;1300,4;1289,6;1294,3
GC3-067;11.11.2015;1294,1;1299,1;1288,8;1291,3
GC3-067;12.11.2015;1291,0;1294,6;1278,6;1290,1
GC3-067;13.11.2015;1289,1;1293,6;1283,8;1289,0
GC3-067;16.11.2015;1293,5;1303,0;1286,1;1287,2
GC3-067;17.11.2015;1288,0;1290,7;1270,0;1274,9
GC3-067;18.11.2015;1275,8;1280,2;1267,6;1275,1
GC3-067;19.11.2015;1274,9;1292,2;1273,9;1286,9
GC3-067;20.11.2015;1285,3;1292,8;1280,5;1282,3
GC3-067;23.11.2015;1282,0;1282,1;1270,6;1273,8
GC3-067;24.11.2015;1274,1;1286,3;1273,7;1280,5
GC3-067;25.11.2015;1280,6;1286,0;1272,7;1276,0
GC3-067;26.11.2015;1276,3;1279,8;1274,7;1276,5
GC3-067;27.11.2015;1276,4;1278,3;1257,0;1261,5
GC3-067;30.11.2015;1261,4;1274,5;1257,6;1269,4
GC3-067;01.12.2015;1270,0;1279,4;1268,0;1273,7
GC3-067;02.12.2015;1273,3;1276,4;1254,8;1258,1
GC3-067;03.12.2015;1258,9;1269,9;1250,8;1266,5
GC3-067;04.12.2015;1267,4;1293,7;1262,6;1291,2
GC3-067;07.12.2015;1290,9;1291,5;1270,4;1276,1
GC3-067;08.12.2015;1275,1;1283,8;1272,2;1279,5
GC3-067;09.12.2015;1279,7;1290,4;1274,1;1277,4
GC3-067;10.12.2015;1277,1;1281,4;1274,2;1276,4
GC3-067;11.12.2015;1276,8;1284,5;1267,1;1279,1
GC3-067;14.12.2015;1278,4;1282,7;1263,5;1265,0
GC3-067;15.12.2015;1265,2;1273,3;1262,8;1265,8
GC3-067;16.12.2015;1265,7;1283,3;1265,6;1276,9
GC3-067;17.12.2015;1277,6;1278,1;1252,2;1255,5
GC3-067;18.12.2015;1256,9;1276,4;1255,4;1271,0
GC3-067;21.12.2015;1270,6;1286,8;1268,5;1283,1
GC3-067;22.12.2015;1283,4;1285,7;1276,6;1277,2
GC3-067;23.12.2015;1277,4;1280,3;1273,0;1275,1
GC3-067;24.12.2015;1275,0;1282,0;1274,9;1281,2
GC3-067;28.12.2015;1280,6;1281,9;1271,1;1273,9
GC3-067;29.12.2015;1273,7;1280,0;1272,1;1273,9
GC3-067;30.12.2015;1273,6;1276,9;1263,9;1265,8
GC3-067;31.12.2015;1266,0;1268,1;1261,9;1265,9
GC3-067;04.01.2016;1266,9;1288,4;1266,4;1279,3
GC3-067;05.01.2016;1278,9;1286,9;1277,3;1282,4
GC3-067;06.01.2016;1282,2;1300,3;1279,8;1298,7
GC3-067;07.01.2016;1299,1;1315,3;1296,5;1314,1
GC3-067;08.01.2016;1314,2;1318,5;1297,2;1309,5
GC3-067;11.01.2016;1309,0;1313,7;1298,5;1299,1
GC3-067;12.01.2016;1299,4;1304,5;1288,5;1291,4
GC3-067;13.01.2016;1292,2;1301,0;1284,8;1298,7
GC3-067;14.01.2016;1299,0;1300,8;1276,5;1283,7
GC3-067;15.01.2016;1284,6;1302,9;1281,4;1294,0
GC3-067;18.01.2016;1294,7;1298,7;1292,7;1294,3
GC3-067;19.01.2016;1294,4;1299,9;1287,5;1292,7
GC3-067;20.01.2016;1292,7;1315,3;1292,5;1306,4
GC3-067;21.01.2016;1306,3;1310,2;1297,9;1306,8
GC3-067;22.01.2016;1307,0;1308,9;1299,8;1303,6
GC3-067;25.01.2016;1303,2;1314,6;1303,0;1313,5
GC3-067;26.01.2016;1313,6;1328,6;1312,6;1325,3
GC3-067;27.01.2016;1325,3;1333,4;1320,3;1330,3
GC3-067;28.01.2016;1330,8;1331,0;1314,8;1320,2
GC3-067;29.01.2016;1319,4;1323,5;1313,1;1323,0
GC3-067;01.02.2016;1322,6;1334,8;1319,9;1333,2
GC3-067;02.02.2016;1333,1;1336,1;1327,2;1334,2
GC3-067;03.02.2016;1334,0;1350,8;1329,4;1347,6
GC3-067;04.02.2016;1347,1;1362,5;1344,3;1360,6
GC3-067;05.02.2016;1360,3;1379,6;1350,1;1378,7
GC3-067;08.02.2016;1378,6;1406,0;1369,1;1394,2
GC3-067;09.02.2016;1394,1;1403,9;1390,5;1394,0
GC3-067;10.02.2016;1394,3;1402,7;1386,4;1402,0
GC3-067;11.02.2016;1402,1;1468,5;1400,9;1451,6
GC3-067;12.02.2016;1451,7;1453,3;1437,5;1443,1
GC3-067;15.02.2016;1440,9;1440,9;1407,3;1414,0
GC3-067;16.02.2016;1414,0;1422,2;1396,1;1405,5
GC3-067;17.02.2016;1406,5;1419,0;1400,8;1413,6
GC3-067;18.02.2016;1414,1;1445,2;1405,9;1435,9
GC3-067;19.02.2016;1435,8;1439,9;1425,2;1431,2
GC3-067;22.02.2016;1431,5;1431,5;1407,1;1413,5
GC3-067;23.02.2016;1413,5;1433,6;1412,2;1430,6
GC3-067;24.02.2016;1430,6;1458,9;1427,0;1434,0
GC3-067;25.02.2016;1433,5;1449,0;1426,4;1438,3
GC3-067;26.02.2016;1437,1;1445,9;1416,6;1427,4
GC3-067;29.02.2016;1427,7;1446,4;1420,9;1443,9
GC3-067;01.03.2016;1443,5;1453,9;1432,3;1437,3
GC3-067;02.03.2016;1436,9;1449,4;1429,7;1445,1
GC3-067;03.03.2016;1445,4;1473,9;1442,6;1469,5
GC3-067;04.03.2016;1469,2;1485,3;1454,7;1464,7
GC3-067;07.03.2016;1465,1;1478,7;1462,0;1472,6
GC3-067;08.03.2016;1472,5;1483,6;1465,6;1466,6
GC3-067;09.03.2016;1466,8;1470,3;1448,2;1458,5
GC3-067;10.03.2016;1458,3;1478,9;1442,1;1477,7
GC3-067;11.03.2016;1476,6;1492,4;1453,6;1455,7
GC3-067;14.03.2016;1455,5;1466,5;1434,5;1440,6
GC3-067;15.03.2016;1441,6;1443,3;1430,6;1437,4
GC3-067;16.03.2016;1437,7;1469,4;1431,6;1467,7
GC3-067;17.03.2016;1466,6;1476,5;1459,8;1463,2
GC3-067;18.03.2016;1462,3;1472,3;1453,0;1460,6
GC3-067;21.03.2016;1459,8;1461,3;1445,8;1448,7
GC3-067;22.03.2016;1448,9;1465,5;1447,4;1453,4
GC3-067;23.03.2016;1453,1;1454,4;1420,0;1424,7
GC3-067;24.03.2016;1425,3;1428,8;1415,8;1421,3
GC3-067;28.03.2016;1420,6;1427,8;1410,6;1426,4
GC3-067;29.03.2016;1426,1;1448,0;1419,9;1447,1
GC3-067;30.03.2016;1445,9;1449,7;1427,8;1429,5
GC3-067;31.03.2016;1429,9;1445,2;1428,0;1437,4
GC3-067;01.04.2016;1437,0;1440,1;1413,2;1426,5
GC3-067;04.04.2016;1425,9;1427,0;1418,6;1419,9
GC3-067;05.04.2016;1420,0;1441,7;1418,9;1435,8
GC3-067;06.04.2016;1435,5;1436,7;1420,1;1426,9
GC3-067;07.04.2016;1426,9;1447,9;1426,9;1444,9
GC3-067;08.04.2016;1444,7;1447,5;1433,9;1443,0
GC3-067;11.04.2016;1444,7;1463,8;1444,5;1462,7
GC3-067;12.04.2016;1462,7;1467,6;1455,9;1460,3
GC3-067;13.04.2016;1460,1;1461,6;1444,3;1447,0
GC3-067;14.04.2016;1446,7;1448,8;1428,3;1432,2
GC3-067;15.04.2016;1431,4;1440,5;1429,7;1438,7
GC3-067;18.04.2016;1439,2;1446,2;1434,6;1436,9
GC3-067;19.04.2016;1436,8;1461,4;1431,9;1454,7
GC3-067;20.04.2016;1454,2;1462,7;1446,9;1448,7
GC3-067;21.04.2016;1447,4;1475,3;1447,3;1452,4
GC3-067;22.04.2016;1451,4;1457,1;1431,4;1436,6
GC3-067;25.04.2016;1437,4;1446,7;1434,2;1442,3
GC3-067;26.04.2016;1442,7;1449,4;1435,6;1447,7
GC3-067;27.04.2016;1448,6;1457,3;1443,6;1450,2
GC3-067;28.04.2016;1450,2;1474,6;1442,0;1471,0
GC3-067;29.04.2016;1470,9;1501,9;1469,9;1497,8
GC3-067;02.05.2016;1496,1;1508,9;1492,5;1496,3
GC3-067;03.05.2016;1496,3;1506,8;1486,9;1491,1
GC3-067;04.05.2016;1490,6;1494,7;1476,5;1484,4
GC3-067;05.05.2016;1484,1;1491,3;1473,5;1482,5
GC3-067;06.05.2016;1482,2;1500,6;1479,1;1492,6
GC3-067;09.05.2016;1489,6;1492,4;1465,7;1468,3
GC3-067;10.05.2016;1468,3;1474,9;1461,2;1470,2
GC3-067;11.05.2016;1470,2;1483,7;1469,2;1481,6
GC3-067;12.05.2016;1482,2;1485,4;1465,8;1467,6
GC3-067;13.05.2016;1467,7;1480,6;1466,9;1477,2
GC3-067;16.05.2016;1476,0;1493,3;1474,5;1478,4
GC3-067;17.05.2016;1477,8;1486,8;1473,0;1483,2
GC3-067;18.05.2016;1483,5;1486,4;1458,9;1462,4
GC3-067;19.05.2016;1462,0;1465,2;1447,5;1458,6
GC3-067;20.05.2016;1459,2;1464,1;1452,5;1455,8
GC3-067;23.05.2016;1454,6;1459,7;1446,4;1452,1
GC3-067;24.05.2016;1452,4;1455,7;1429,1;1430,1
GC3-067;25.05.2016;1430,2;1433,1;1420,6;1427,2
GC3-067;26.05.2016;1426,5;1437,5;1421,3;1422,7
GC3-067;27.05.2016;1423,2;1426,1;1409,3;1415,3
GC3-067;30.05.2016;1415,1;1415,9;1401,5;1407,4
GC3-067;31.05.2016;1408,1;1420,6;1407,7;1417,5
GC3-067;01.06.2016;1417,9;1422,9;1408,2;1415,2
GC3-067;02.06.2016;1415,9;1420,0;1412,0;1412,9
GC3-067;03.06.2016;1412,8;1447,4;1409,1;1446,5
GC3-067;06.06.2016;1445,5;1451,3;1442,1;1447,7
GC3-067;07.06.2016;1448,0;1449,0;1436,9;1446,2
GC3-067;08.06.2016;1447,0;1467,2;1445,5;1465,5
GC3-067;09.06.2016;1464,6;1474,4;1459,4;1472,5
GC3-067;10.06.2016;1471,5;1480,9;1467,3;1476,3
GC3-067;13.06.2016;1478,3;1490,3;1475,2;1486,8
GC3-067;14.06.2016;1486,2;1493,0;1478,6;1488,5
GC3-067;15.06.2016;1488,1;1500,0;1481,3;1494,5
GC3-067;16.06.2016;1495,0;1518,9;1480,1;1481,5
GC3-067;17.06.2016;1482,4;1502,7;1478,8;1501,6
GC3-067;20.06.2016;1493,0;1496,8;1480,8;1493,0
GC3-067;21.06.2016;1492,5;1497,4;1467,1;1470,7
GC3-067;22.06.2016;1471,4;1473,5;1463,8;1468,9
GC3-067;23.06.2016;1468,1;1474,9;1456,9;1459,3
GC3-067;24.06.2016;1454,3;1562,6;1452,8;1519,1
GC3-067;27.06.2016;1522,3;1540,0;1520,8;1527,6
GC3-067;28.06.2016;1528,3;1529,5;1508,2;1514,5
GC3-067;29.06.2016;1513,9;1531,0;1513,3;1521,8
GC3-067;30.06.2016;1521,0;1526,5;1515,3;1524,7
GC3-067;01.07.2016;1524,8;1547,0;1523,1;1544,9
GC3-067;04.07.2016;1545,0;1560,3;1538,5;1553,5
GC3-067;05.07.2016;1550,8;1559,9;1540,2;1558,7
GC3-067;06.07.2016;1558,0;1577,5;1556,3;1565,7
GC3-067;07.07.2016;1565,7;1572,9;1552,0;1561,8
GC3-067;08.07.2016;1561,0;1571,8;1536,3;1567,4
GC3-067;11.07.2016;1568,9;1576,5;1551,8;1556,1
GC3-067;12.07.2016;1556,3;1558,9;1531,0;1533,7
GC3-067;13.07.2016;1534,0;1546,3;1528,1;1543,3
GC3-067;14.07.2016;1544,5;1548,0;1520,4;1535,6
GC3-067;15.07.2016;1536,4;1539,5;1522,6;1537,7
